image_name,cluster_label,width,height,center
MM_final_0130.tif,1,579.0,708.0,"[300.5, 2331.0]"
MM_final_0130.tif,0,683.0,686.0,"[3325.5, 2373.0]"
MM_final_0130.tif,2,704.0,514.0,"[1751.0, 4901.0]"
MM_final_0131.tif,1,579.0,708.0,"[300.5, 2331.0]"
MM_final_0131.tif,0,683.0,684.0,"[3324.5, 2374.0]"
MM_final_0131.tif,2,706.0,515.0,"[1751.0, 4901.5]"
MM_final_0132.tif,1,580.0,709.0,"[300.0, 2330.5]"
MM_final_0132.tif,0,683.0,687.0,"[3324.5, 2373.5]"
MM_final_0132.tif,2,707.0,514.0,"[1751.5, 4901.0]"
MM_final_0133.tif,0,677.0,683.0,"[3321.5, 2373.5]"
MM_final_0133.tif,2,705.0,514.0,"[1751.5, 4901.0]"
MM_final_0133.tif,1,577.0,703.0,"[299.5, 2330.5]"
MM_final_0134.tif,1,576.0,703.0,"[299.0, 2330.5]"
MM_final_0134.tif,0,675.0,682.0,"[3321.5, 2373.0]"
MM_final_0134.tif,2,705.0,514.0,"[1751.5, 4901.0]"
MM_final_0135.tif,0,679.0,688.0,"[3322.5, 2372.0]"
MM_final_0135.tif,1,578.0,706.0,"[299.0, 2330.0]"
MM_final_0135.tif,2,707.0,514.0,"[1752.5, 4901.0]"
MM_final_0136.tif,1,578.0,704.0,"[299.0, 2330.0]"
MM_final_0136.tif,0,674.0,682.0,"[3322.0, 2373.0]"
MM_final_0136.tif,2,703.0,513.0,"[1751.5, 4901.5]"
MM_final_0137.tif,1,579.0,704.0,"[299.5, 2330.0]"
MM_final_0137.tif,0,677.0,685.0,"[3322.5, 2371.5]"
MM_final_0137.tif,2,706.0,515.0,"[1752.0, 4900.5]"
MM_final_0138.tif,1,580.0,708.0,"[300.0, 2331.0]"
MM_final_0138.tif,0,675.0,683.0,"[3322.5, 2372.5]"
MM_final_0138.tif,2,706.0,516.0,"[1752.0, 4901.0]"
MM_final_0139.tif,1,579.0,708.0,"[299.5, 2330.0]"
MM_final_0139.tif,0,676.0,685.0,"[3324.0, 2371.5]"
MM_final_0139.tif,2,705.0,527.0,"[1751.5, 4905.5]"
MM_final_0140.tif,1,578.0,707.0,"[300.0, 2330.5]"
MM_final_0140.tif,0,676.0,684.0,"[3325.0, 2372.0]"
MM_final_0140.tif,2,706.0,517.0,"[1752.0, 4900.5]"
MM_final_0141.tif,1,578.0,708.0,"[300.0, 2331.0]"
MM_final_0141.tif,0,677.0,686.0,"[3326.5, 2372.0]"
MM_final_0141.tif,2,706.0,526.0,"[1753.0, 4906.0]"
MM_final_0142.tif,1,578.0,708.0,"[300.0, 2332.0]"
MM_final_0142.tif,0,678.0,685.0,"[3327.0, 2371.5]"
MM_final_0142.tif,2,706.0,524.0,"[1753.0, 4907.0]"
MM_final_0143.tif,1,578.0,709.0,"[300.0, 2331.5]"
MM_final_0143.tif,0,677.0,686.0,"[3326.5, 2371.0]"
MM_final_0143.tif,2,705.0,523.0,"[1752.5, 4907.5]"
MM_final_0144.tif,1,578.0,709.0,"[300.0, 2331.5]"
MM_final_0144.tif,0,676.0,685.0,"[3325.0, 2370.5]"
MM_final_0144.tif,2,703.0,522.0,"[1751.5, 4908.0]"
MM_final_0145.tif,1,578.0,709.0,"[299.0, 2331.5]"
MM_final_0145.tif,0,677.0,683.0,"[3324.5, 2369.5]"
MM_final_0145.tif,2,704.0,521.0,"[1751.0, 4908.5]"
MM_final_0146.tif,0,678.0,683.0,"[3325.0, 2369.5]"
MM_final_0146.tif,1,578.0,705.0,"[299.0, 2331.5]"
MM_final_0146.tif,2,700.0,507.0,"[1752.0, 4904.5]"
MM_final_0147.tif,0,677.0,681.0,"[3325.5, 2369.5]"
MM_final_0147.tif,1,578.0,705.0,"[299.0, 2330.5]"
MM_final_0147.tif,2,704.0,520.0,"[1751.0, 4909.0]"
MM_final_0148.tif,0,678.0,681.0,"[3326.0, 2369.5]"
MM_final_0148.tif,1,578.0,704.0,"[299.0, 2330.0]"
MM_final_0148.tif,2,705.0,510.0,"[1751.5, 4904.0]"
MM_final_0149.tif,0,677.0,681.0,"[3326.5, 2370.5]"
MM_final_0149.tif,1,577.0,704.0,"[298.5, 2330.0]"
MM_final_0149.tif,2,703.0,509.0,"[1750.5, 4903.5]"
MM_final_0150.tif,1,578.0,708.0,"[299.0, 2330.0]"
MM_final_0150.tif,0,674.0,681.0,"[3327.0, 2371.5]"
MM_final_0150.tif,2,700.0,510.0,"[1749.0, 4904.0]"
MM_final_0151.tif,0,677.0,681.0,"[3327.5, 2372.5]"
MM_final_0151.tif,1,577.0,704.0,"[298.5, 2330.0]"
MM_final_0151.tif,2,698.0,510.0,"[1748.0, 4904.0]"
MM_final_0152.tif,1,576.0,700.0,"[299.0, 2331.0]"
MM_final_0152.tif,0,677.0,679.0,"[3327.5, 2373.5]"
MM_final_0152.tif,2,699.0,511.0,"[1747.5, 4903.5]"
MM_final_0153.tif,0,676.0,680.0,"[3327.0, 2373.0]"
MM_final_0153.tif,1,578.0,706.0,"[299.0, 2331.0]"
MM_final_0153.tif,2,698.0,521.0,"[1748.0, 4908.5]"
MM_final_0154.tif,1,578.0,706.0,"[300.0, 2332.0]"
MM_final_0154.tif,0,678.0,683.0,"[3326.0, 2372.5]"
MM_final_0154.tif,2,696.0,509.0,"[1749.0, 4904.5]"
MM_final_0155.tif,1,578.0,703.0,"[299.0, 2331.5]"
MM_final_0155.tif,0,676.0,680.0,"[3325.0, 2373.0]"
MM_final_0155.tif,2,693.0,507.0,"[1749.5, 4905.5]"
MM_final_0156.tif,1,577.0,702.0,"[298.5, 2332.0]"
MM_final_0156.tif,0,678.0,681.0,"[3325.0, 2373.5]"
MM_final_0156.tif,2,694.0,517.0,"[1749.0, 4910.5]"
MM_final_0157.tif,1,578.0,705.0,"[299.0, 2332.5]"
MM_final_0157.tif,0,677.0,680.0,"[3324.5, 2373.0]"
MM_final_0157.tif,2,694.0,517.0,"[1749.0, 4910.5]"
MM_final_0158.tif,1,578.0,706.0,"[299.0, 2333.0]"
MM_final_0158.tif,0,676.0,679.0,"[3324.0, 2373.5]"
MM_final_0158.tif,2,695.0,517.0,"[1748.5, 4910.5]"
MM_final_0159.tif,1,579.0,706.0,"[299.5, 2333.0]"
MM_final_0159.tif,0,676.0,677.0,"[3324.0, 2374.5]"
MM_final_0159.tif,2,696.0,508.0,"[1748.0, 4905.0]"
MM_final_0160.tif,0,677.0,678.0,"[3325.5, 2375.0]"
MM_final_0160.tif,1,579.0,706.0,"[299.5, 2334.0]"
MM_final_0160.tif,2,695.0,507.0,"[1748.5, 4904.5]"
MM_final_0161.tif,1,579.0,705.0,"[299.5, 2333.5]"
MM_final_0161.tif,0,679.0,677.0,"[3326.5, 2374.5]"
MM_final_0161.tif,2,696.0,507.0,"[1748.0, 4904.5]"
MM_final_0162.tif,1,579.0,704.0,"[299.5, 2332.0]"
MM_final_0162.tif,0,682.0,680.0,"[3327.0, 2374.0]"
MM_final_0162.tif,2,697.0,508.0,"[1747.5, 4905.0]"
MM_final_0163.tif,1,577.0,701.0,"[299.5, 2331.5]"
MM_final_0163.tif,0,681.0,680.0,"[3328.5, 2374.0]"
MM_final_0163.tif,2,697.0,519.0,"[1747.5, 4909.5]"
MM_final_0164.tif,0,680.0,679.0,"[3329.0, 2374.5]"
MM_final_0164.tif,1,576.0,699.0,"[299.0, 2332.5]"
MM_final_0164.tif,2,696.0,519.0,"[1748.0, 4909.5]"
MM_final_0165.tif,0,678.0,679.0,"[3330.0, 2374.5]"
MM_final_0165.tif,1,574.0,696.0,"[298.0, 2334.0]"
MM_final_0165.tif,2,693.0,508.0,"[1748.5, 4905.0]"
MM_final_0166.tif,1,574.0,695.0,"[298.0, 2334.5]"
MM_final_0166.tif,0,675.0,678.0,"[3329.5, 2374.0]"
MM_final_0166.tif,2,692.0,517.0,"[1749.0, 4910.5]"
MM_final_0167.tif,1,574.0,695.0,"[298.0, 2334.5]"
MM_final_0167.tif,0,675.0,675.0,"[3329.5, 2372.5]"
MM_final_0167.tif,2,691.0,516.0,"[1748.5, 4911.0]"
MM_final_0168.tif,0,672.0,676.0,"[3328.0, 2373.0]"
MM_final_0168.tif,1,575.0,695.0,"[297.5, 2334.5]"
MM_final_0168.tif,2,688.0,504.0,"[1749.0, 4906.0]"
MM_final_0169.tif,0,670.0,675.0,"[3326.0, 2372.5]"
MM_final_0169.tif,1,575.0,694.0,"[298.5, 2334.0]"
MM_final_0169.tif,2,690.0,516.0,"[1750.0, 4911.0]"
MM_final_0170.tif,1,578.0,700.0,"[299.0, 2334.0]"
MM_final_0170.tif,0,672.0,674.0,"[3325.0, 2372.0]"
MM_final_0170.tif,2,689.0,504.0,"[1750.5, 4906.0]"
MM_final_0171.tif,0,669.0,672.0,"[3324.5, 2372.0]"
MM_final_0171.tif,1,577.0,696.0,"[298.5, 2334.0]"
MM_final_0171.tif,2,690.0,504.0,"[1751.0, 4906.0]"
MM_final_0172.tif,0,671.0,672.0,"[3325.5, 2372.0]"
MM_final_0172.tif,1,574.0,695.0,"[298.0, 2333.5]"
MM_final_0172.tif,2,693.0,505.0,"[1750.5, 4905.5]"
MM_final_0173.tif,1,577.0,701.0,"[299.5, 2332.5]"
MM_final_0173.tif,0,669.0,672.0,"[3324.5, 2372.0]"
MM_final_0173.tif,2,694.0,505.0,"[1750.0, 4905.5]"
MM_final_0174.tif,1,577.0,698.0,"[298.5, 2332.0]"
MM_final_0174.tif,0,670.0,670.0,"[3327.0, 2372.0]"
MM_final_0174.tif,2,694.0,506.0,"[1750.0, 4905.0]"
MM_final_0175.tif,1,573.0,691.0,"[296.5, 2331.5]"
MM_final_0175.tif,0,672.0,671.0,"[3328.0, 2371.5]"
MM_final_0175.tif,2,697.0,506.0,"[1750.5, 4905.0]"
MM_final_0176.tif,1,575.0,692.0,"[297.5, 2332.0]"
MM_final_0176.tif,0,671.0,673.0,"[3328.5, 2371.5]"
MM_final_0176.tif,2,697.0,507.0,"[1750.5, 4904.5]"
MM_final_0177.tif,1,576.0,694.0,"[298.0, 2332.0]"
MM_final_0177.tif,0,672.0,674.0,"[3330.0, 2371.0]"
MM_final_0177.tif,2,696.0,506.0,"[1752.0, 4905.0]"
MM_final_0178.tif,1,577.0,694.0,"[297.5, 2333.0]"
MM_final_0178.tif,0,668.0,674.0,"[3328.0, 2370.0]"
MM_final_0178.tif,2,695.0,505.0,"[1752.5, 4905.5]"
MM_final_0179.tif,0,667.0,677.0,"[3326.5, 2370.5]"
MM_final_0179.tif,1,575.0,694.0,"[297.5, 2334.0]"
MM_final_0179.tif,2,694.0,504.0,"[1753.0, 4906.0]"
MM_final_0180.tif,0,665.0,675.0,"[3324.5, 2370.5]"
MM_final_0180.tif,1,574.0,691.0,"[297.0, 2333.5]"
MM_final_0180.tif,2,692.0,504.0,"[1753.0, 4906.0]"
MM_final_0181.tif,1,573.0,690.0,"[297.5, 2333.0]"
MM_final_0181.tif,0,665.0,674.0,"[3323.5, 2369.0]"
MM_final_0181.tif,2,692.0,504.0,"[1753.0, 4906.0]"
MM_final_0182.tif,1,575.0,694.0,"[298.5, 2333.0]"
MM_final_0182.tif,0,663.0,671.0,"[3322.5, 2368.5]"
MM_final_0182.tif,2,694.0,506.0,"[1753.0, 4905.0]"
MM_final_0183.tif,0,664.0,672.0,"[3323.0, 2369.0]"
MM_final_0183.tif,1,575.0,693.0,"[297.5, 2332.5]"
MM_final_0183.tif,2,692.0,503.0,"[1752.0, 4905.5]"
MM_final_0184.tif,0,664.0,671.0,"[3324.0, 2369.5]"
MM_final_0184.tif,1,575.0,693.0,"[297.5, 2332.5]"
MM_final_0184.tif,2,694.0,506.0,"[1752.0, 4905.0]"
MM_final_0185.tif,1,575.0,692.0,"[297.5, 2332.0]"
MM_final_0185.tif,0,662.0,668.0,"[3324.0, 2370.0]"
MM_final_0185.tif,2,694.0,505.0,"[1752.0, 4905.5]"
MM_final_0186.tif,1,575.0,693.0,"[297.5, 2331.5]"
MM_final_0186.tif,0,664.0,671.0,"[3325.0, 2370.5]"
MM_final_0186.tif,2,694.0,505.0,"[1751.0, 4905.5]"
MM_final_0187.tif,1,574.0,693.0,"[297.0, 2331.5]"
MM_final_0187.tif,0,664.0,669.0,"[3326.0, 2370.5]"
MM_final_0187.tif,2,694.0,505.0,"[1750.0, 4905.5]"
MM_final_0188.tif,1,571.0,691.0,"[296.5, 2331.5]"
MM_final_0188.tif,0,666.0,671.0,"[3328.0, 2369.5]"
MM_final_0188.tif,2,696.0,506.0,"[1750.0, 4905.0]"
MM_final_0189.tif,1,571.0,690.0,"[296.5, 2332.0]"
MM_final_0189.tif,0,666.0,672.0,"[3329.0, 2369.0]"
MM_final_0189.tif,2,696.0,506.0,"[1750.0, 4905.0]"
MM_final_0190.tif,1,572.0,692.0,"[296.0, 2332.0]"
MM_final_0190.tif,0,668.0,671.0,"[3330.0, 2370.5]"
MM_final_0190.tif,2,695.0,506.0,"[1750.5, 4905.0]"
MM_final_0191.tif,1,572.0,692.0,"[296.0, 2332.0]"
MM_final_0191.tif,0,666.0,670.0,"[3330.0, 2371.0]"
MM_final_0191.tif,2,692.0,504.0,"[1752.0, 4906.0]"
MM_final_0192.tif,0,666.0,669.0,"[3329.0, 2371.5]"
MM_final_0192.tif,1,571.0,689.0,"[295.5, 2332.5]"
MM_final_0192.tif,2,694.0,504.0,"[1752.0, 4906.0]"
MM_final_0193.tif,0,666.0,668.0,"[3329.0, 2372.0]"
MM_final_0193.tif,1,572.0,695.0,"[297.0, 2331.5]"
MM_final_0193.tif,2,688.0,507.0,"[1752.0, 4915.5]"
MM_final_0194.tif,1,573.0,696.0,"[297.5, 2332.0]"
MM_final_0194.tif,0,667.0,666.0,"[3328.5, 2370.0]"
MM_final_0194.tif,2,694.0,504.0,"[1753.0, 4906.0]"
MM_final_0195.tif,0,665.0,664.0,"[3327.5, 2370.0]"
MM_final_0195.tif,1,573.0,694.0,"[296.5, 2332.0]"
MM_final_0195.tif,2,691.0,506.0,"[1753.5, 4905.0]"
MM_final_0196.tif,1,573.0,694.0,"[296.5, 2332.0]"
MM_final_0196.tif,0,663.0,664.0,"[3327.5, 2371.0]"
MM_final_0196.tif,2,691.0,506.0,"[1753.5, 4905.0]"
MM_final_0197.tif,1,573.0,694.0,"[296.5, 2332.0]"
MM_final_0197.tif,0,665.0,665.0,"[3328.5, 2370.5]"
MM_final_0197.tif,2,691.0,506.0,"[1753.5, 4905.0]"
MM_final_0198.tif,1,573.0,694.0,"[296.5, 2331.0]"
MM_final_0198.tif,0,668.0,667.0,"[3329.0, 2370.5]"
MM_final_0198.tif,2,692.0,506.0,"[1753.0, 4905.0]"
MM_final_0199.tif,1,573.0,693.0,"[296.5, 2331.5]"
MM_final_0199.tif,0,669.0,666.0,"[3330.5, 2371.0]"
MM_final_0199.tif,2,693.0,507.0,"[1752.5, 4904.5]"
MM_final_0200.tif,1,575.0,694.0,"[296.5, 2331.0]"
MM_final_0200.tif,0,669.0,665.0,"[3331.5, 2369.5]"
MM_final_0200.tif,2,693.0,507.0,"[1752.5, 4904.5]"
MM_final_0201.tif,1,574.0,692.0,"[297.0, 2331.0]"
MM_final_0201.tif,0,668.0,666.0,"[3331.0, 2371.0]"
MM_final_0201.tif,2,693.0,507.0,"[1752.5, 4904.5]"
MM_final_0202.tif,1,574.0,691.0,"[297.0, 2331.5]"
MM_final_0202.tif,0,663.0,664.0,"[3330.5, 2370.0]"
MM_final_0202.tif,2,693.0,505.0,"[1752.5, 4905.5]"
MM_final_0203.tif,1,574.0,691.0,"[297.0, 2332.5]"
MM_final_0203.tif,0,665.0,665.0,"[3330.5, 2370.5]"
MM_final_0203.tif,2,691.0,505.0,"[1752.5, 4906.5]"
MM_final_0204.tif,1,573.0,693.0,"[297.5, 2332.5]"
MM_final_0204.tif,0,664.0,665.0,"[3329.0, 2370.5]"
MM_final_0204.tif,2,690.0,505.0,"[1753.0, 4906.5]"
MM_final_0205.tif,1,573.0,689.0,"[297.5, 2332.5]"
MM_final_0205.tif,0,663.0,666.0,"[3327.5, 2370.0]"
MM_final_0205.tif,2,689.0,505.0,"[1753.5, 4906.5]"
MM_final_0206.tif,1,571.0,686.0,"[296.5, 2334.0]"
MM_final_0206.tif,0,661.0,665.0,"[3326.5, 2370.5]"
MM_final_0206.tif,2,688.0,505.0,"[1753.0, 4906.5]"
MM_final_0207.tif,1,571.0,685.0,"[296.5, 2334.5]"
MM_final_0207.tif,0,661.0,662.0,"[3327.5, 2369.0]"
MM_final_0207.tif,2,688.0,504.0,"[1753.0, 4906.0]"
MM_final_0208.tif,1,570.0,687.0,"[296.0, 2333.5]"
MM_final_0208.tif,0,662.0,662.0,"[3328.0, 2369.0]"
MM_final_0208.tif,2,688.0,503.0,"[1753.0, 4905.5]"
MM_final_0209.tif,0,664.0,665.0,"[3327.0, 2369.5]"
MM_final_0209.tif,1,570.0,686.0,"[296.0, 2333.0]"
MM_final_0209.tif,2,687.0,505.0,"[1751.5, 4905.5]"
MM_final_0210.tif,1,574.0,692.0,"[297.0, 2333.0]"
MM_final_0210.tif,0,664.0,665.0,"[3328.0, 2369.5]"
MM_final_0210.tif,2,683.0,506.0,"[1750.5, 4906.0]"
MM_final_0211.tif,1,574.0,692.0,"[297.0, 2333.0]"
MM_final_0211.tif,0,665.0,665.0,"[3328.5, 2369.5]"
MM_final_0211.tif,2,679.0,505.0,"[1749.5, 4905.5]"
MM_final_0212.tif,1,571.0,689.0,"[295.5, 2332.5]"
MM_final_0212.tif,0,664.0,664.0,"[3329.0, 2369.0]"
MM_final_0212.tif,2,679.0,506.0,"[1748.5, 4906.0]"
MM_final_0213.tif,0,663.0,667.0,"[3328.5, 2369.5]"
MM_final_0213.tif,1,570.0,688.0,"[295.0, 2333.0]"
MM_final_0213.tif,2,678.0,506.0,"[1749.0, 4906.0]"
MM_final_0214.tif,1,568.0,686.0,"[295.0, 2334.0]"
MM_final_0214.tif,0,663.0,667.0,"[3328.5, 2369.5]"
MM_final_0214.tif,2,676.0,515.0,"[1750.0, 4911.5]"
MM_final_0215.tif,1,568.0,686.0,"[295.0, 2334.0]"
MM_final_0215.tif,0,660.0,667.0,"[3328.0, 2368.5]"
MM_final_0215.tif,2,676.0,514.0,"[1751.0, 4912.0]"
MM_final_0216.tif,1,571.0,693.0,"[296.5, 2333.5]"
MM_final_0216.tif,0,660.0,668.0,"[3327.0, 2368.0]"
MM_final_0216.tif,2,673.0,500.0,"[1751.5, 4909.0]"
MM_final_0217.tif,1,567.0,687.0,"[294.5, 2334.5]"
MM_final_0217.tif,0,660.0,667.0,"[3326.0, 2368.5]"
MM_final_0217.tif,2,675.0,508.0,"[1751.5, 4915.0]"
MM_final_0218.tif,1,571.0,695.0,"[296.5, 2333.5]"
MM_final_0218.tif,0,659.0,665.0,"[3324.5, 2367.5]"
MM_final_0218.tif,2,675.0,508.0,"[1751.5, 4915.0]"
MM_final_0219.tif,1,572.0,695.0,"[296.0, 2333.5]"
MM_final_0219.tif,0,660.0,660.0,"[3325.0, 2366.0]"
MM_final_0219.tif,2,670.0,505.0,"[1752.0, 4916.5]"
MM_final_0220.tif,1,570.0,690.0,"[295.0, 2333.0]"
MM_final_0220.tif,0,663.0,663.0,"[3325.5, 2366.5]"
MM_final_0220.tif,2,674.0,498.0,"[1752.0, 4910.0]"
MM_final_0221.tif,1,568.0,691.0,"[295.0, 2332.5]"
MM_final_0221.tif,0,663.0,661.0,"[3325.5, 2365.5]"
MM_final_0221.tif,2,673.0,498.0,"[1751.5, 4910.0]"
MM_final_0222.tif,1,573.0,697.0,"[296.5, 2331.5]"
MM_final_0222.tif,0,664.0,663.0,"[3327.0, 2366.5]"
MM_final_0222.tif,2,672.0,499.0,"[1751.0, 4909.5]"
MM_final_0223.tif,1,572.0,696.0,"[296.0, 2331.0]"
MM_final_0223.tif,0,666.0,662.0,"[3328.0, 2367.0]"
MM_final_0223.tif,2,672.0,500.0,"[1750.0, 4909.0]"
MM_final_0224.tif,1,568.0,686.0,"[294.0, 2332.0]"
MM_final_0224.tif,0,665.0,661.0,"[3329.5, 2368.5]"
MM_final_0224.tif,2,675.0,503.0,"[1750.5, 4907.5]"
MM_final_0225.tif,1,571.0,690.0,"[295.5, 2331.0]"
MM_final_0225.tif,0,666.0,661.0,"[3331.0, 2368.5]"
MM_final_0225.tif,2,675.0,502.0,"[1750.5, 4908.0]"
MM_final_0226.tif,1,568.0,682.0,"[294.0, 2331.0]"
MM_final_0226.tif,0,668.0,659.0,"[3332.0, 2369.5]"
MM_final_0226.tif,2,675.0,502.0,"[1750.5, 4908.0]"
MM_final_0227.tif,1,571.0,687.0,"[295.5, 2331.5]"
MM_final_0227.tif,0,668.0,662.0,"[3332.0, 2369.0]"
MM_final_0227.tif,2,675.0,499.0,"[1750.5, 4908.5]"
MM_final_0228.tif,1,572.0,689.0,"[296.0, 2331.5]"
MM_final_0228.tif,0,668.0,662.0,"[3331.0, 2369.0]"
MM_final_0228.tif,2,676.0,498.0,"[1750.0, 4909.0]"
MM_final_0229.tif,1,572.0,690.0,"[296.0, 2332.0]"
MM_final_0229.tif,0,666.0,662.0,"[3330.0, 2369.0]"
MM_final_0229.tif,2,676.0,497.0,"[1750.0, 4909.5]"
MM_final_0230.tif,1,572.0,690.0,"[296.0, 2332.0]"
MM_final_0230.tif,0,664.0,660.0,"[3329.0, 2369.0]"
MM_final_0230.tif,2,676.0,498.0,"[1750.0, 4909.0]"
MM_final_0231.tif,1,573.0,691.0,"[296.5, 2332.5]"
MM_final_0231.tif,0,664.0,660.0,"[3328.0, 2368.0]"
MM_final_0231.tif,2,675.0,499.0,"[1749.5, 4908.5]"
MM_final_0232.tif,1,574.0,692.0,"[297.0, 2333.0]"
MM_final_0232.tif,0,665.0,660.0,"[3328.5, 2369.0]"
MM_final_0232.tif,2,674.0,499.0,"[1750.0, 4908.5]"
MM_final_0233.tif,1,573.0,690.0,"[296.5, 2333.0]"
MM_final_0233.tif,0,666.0,661.0,"[3329.0, 2369.5]"
MM_final_0233.tif,2,673.0,499.0,"[1749.5, 4908.5]"
MM_final_0234.tif,1,573.0,691.0,"[297.5, 2333.5]"
MM_final_0234.tif,0,666.0,661.0,"[3329.0, 2370.5]"
MM_final_0234.tif,2,673.0,499.0,"[1748.5, 4908.5]"
MM_final_0235.tif,1,573.0,690.0,"[296.5, 2333.0]"
MM_final_0235.tif,0,661.0,658.0,"[3328.5, 2371.0]"
MM_final_0235.tif,2,673.0,499.0,"[1748.5, 4908.5]"
MM_final_0236.tif,1,572.0,690.0,"[296.0, 2333.0]"
MM_final_0236.tif,0,660.0,658.0,"[3329.0, 2371.0]"
MM_final_0236.tif,2,672.0,511.0,"[1748.0, 4913.5]"
MM_final_0237.tif,1,570.0,690.0,"[296.0, 2332.0]"
MM_final_0237.tif,0,660.0,659.0,"[3330.0, 2371.5]"
MM_final_0237.tif,2,673.0,510.0,"[1748.5, 4914.0]"
MM_final_0238.tif,1,571.0,690.0,"[296.5, 2333.0]"
MM_final_0238.tif,0,654.0,656.0,"[3331.0, 2372.0]"
MM_final_0238.tif,2,673.0,510.0,"[1748.5, 4914.0]"
MM_final_0239.tif,1,571.0,685.0,"[295.5, 2334.5]"
MM_final_0239.tif,0,653.0,658.0,"[3332.5, 2372.0]"
MM_final_0239.tif,2,673.0,509.0,"[1748.5, 4914.5]"
MM_final_0240.tif,1,571.0,686.0,"[295.5, 2335.0]"
MM_final_0240.tif,0,643.0,654.0,"[3332.5, 2372.0]"
MM_final_0240.tif,2,674.0,508.0,"[1749.0, 4915.0]"
MM_final_0241.tif,1,570.0,682.0,"[295.0, 2336.0]"
MM_final_0241.tif,0,649.0,659.0,"[3333.5, 2372.5]"
MM_final_0241.tif,2,677.0,507.0,"[1748.5, 4915.5]"
MM_final_0242.tif,1,571.0,686.0,"[295.5, 2336.0]"
MM_final_0242.tif,0,648.0,656.0,"[3333.0, 2372.0]"
MM_final_0242.tif,2,675.0,506.0,"[1748.5, 4916.0]"
MM_final_0243.tif,1,571.0,687.0,"[295.5, 2336.5]"
MM_final_0243.tif,0,648.0,655.0,"[3331.0, 2371.5]"
MM_final_0243.tif,2,675.0,507.0,"[1748.5, 4915.5]"
MM_final_0244.tif,1,581.0,688.0,"[290.5, 2337.0]"
MM_final_0244.tif,0,654.0,656.0,"[3331.0, 2372.0]"
MM_final_0244.tif,2,676.0,498.0,"[1748.0, 4910.0]"
MM_final_0245.tif,1,571.0,687.0,"[295.5, 2337.5]"
MM_final_0245.tif,0,658.0,656.0,"[3331.0, 2372.0]"
MM_final_0245.tif,2,676.0,498.0,"[1748.0, 4910.0]"
MM_final_0246.tif,1,571.0,689.0,"[295.5, 2337.5]"
MM_final_0246.tif,0,661.0,655.0,"[3331.5, 2370.5]"
MM_final_0246.tif,2,678.0,499.0,"[1748.0, 4909.5]"
MM_final_0247.tif,1,572.0,687.0,"[296.0, 2336.5]"
MM_final_0247.tif,0,661.0,657.0,"[3331.5, 2371.5]"
MM_final_0247.tif,2,677.0,498.0,"[1748.5, 4909.0]"
MM_final_0248.tif,1,572.0,683.0,"[296.0, 2334.5]"
MM_final_0248.tif,0,660.0,656.0,"[3332.0, 2371.0]"
MM_final_0248.tif,2,678.0,499.0,"[1749.0, 4908.5]"
MM_final_0249.tif,1,571.0,676.0,"[295.5, 2335.0]"
MM_final_0249.tif,0,663.0,658.0,"[3333.5, 2369.0]"
MM_final_0249.tif,2,679.0,500.0,"[1750.5, 4908.0]"
MM_final_0250.tif,1,569.0,671.0,"[295.5, 2333.5]"
MM_final_0250.tif,0,661.0,656.0,"[3332.5, 2369.0]"
MM_final_0250.tif,2,680.0,502.0,"[1751.0, 4908.0]"
MM_final_0251.tif,1,569.0,670.0,"[295.5, 2335.0]"
MM_final_0251.tif,0,660.0,656.0,"[3333.0, 2370.0]"
MM_final_0251.tif,2,675.0,498.0,"[1751.5, 4910.0]"
MM_final_0252.tif,1,572.0,680.0,"[296.0, 2334.0]"
MM_final_0252.tif,0,661.0,656.0,"[3333.5, 2370.0]"
MM_final_0252.tif,2,673.0,499.0,"[1753.5, 4909.5]"
MM_final_0253.tif,1,570.0,671.0,"[296.0, 2334.5]"
MM_final_0253.tif,0,664.0,656.0,"[3334.0, 2370.0]"
MM_final_0253.tif,2,669.0,498.0,"[1753.5, 4910.0]"
MM_final_0254.tif,1,571.0,671.0,"[295.5, 2334.5]"
MM_final_0254.tif,0,666.0,656.0,"[3333.0, 2371.0]"
MM_final_0254.tif,2,670.0,497.0,"[1753.0, 4909.5]"
MM_final_0255.tif,1,572.0,675.0,"[296.0, 2334.5]"
MM_final_0255.tif,0,665.0,656.0,"[3331.5, 2371.0]"
MM_final_0255.tif,2,672.0,499.0,"[1753.0, 4908.5]"
MM_final_0256.tif,1,572.0,673.0,"[296.0, 2335.5]"
MM_final_0256.tif,0,665.0,654.0,"[3330.5, 2370.0]"
MM_final_0256.tif,2,673.0,511.0,"[1753.5, 4913.5]"
MM_final_0257.tif,1,572.0,677.0,"[296.0, 2335.5]"
MM_final_0257.tif,0,663.0,653.0,"[3330.5, 2368.5]"
MM_final_0257.tif,2,673.0,500.0,"[1753.5, 4908.0]"
MM_final_0258.tif,1,572.0,676.0,"[296.0, 2335.0]"
MM_final_0258.tif,0,660.0,650.0,"[3330.0, 2368.0]"
MM_final_0258.tif,2,674.0,500.0,"[1754.0, 4908.0]"
MM_final_0259.tif,1,570.0,675.0,"[295.0, 2334.5]"
MM_final_0259.tif,0,662.0,649.0,"[3330.0, 2367.5]"
MM_final_0259.tif,2,674.0,500.0,"[1754.0, 4908.0]"
MM_final_0260.tif,1,567.0,666.0,"[293.5, 2333.0]"
MM_final_0260.tif,0,660.0,651.0,"[3330.0, 2367.5]"
