image_name,cluster_label,width
final_full_stack1649.tif,1,397.0
final_full_stack1649.tif,2,383.0
final_full_stack1649.tif,0,365.0
final_full_stack1650.tif,1,397.0
final_full_stack1650.tif,2,384.0
final_full_stack1650.tif,0,365.0
final_full_stack1651.tif,1,395.0
final_full_stack1651.tif,2,386.0
final_full_stack1651.tif,0,364.0
final_full_stack1652.tif,1,395.0
final_full_stack1652.tif,2,386.0
final_full_stack1652.tif,0,362.0
final_full_stack1653.tif,0,363.0
final_full_stack1653.tif,2,391.0
final_full_stack1653.tif,1,394.0
final_full_stack1654.tif,1,396.0
final_full_stack1654.tif,0,362.0
final_full_stack1654.tif,2,391.0
final_full_stack1655.tif,2,393.0
final_full_stack1655.tif,1,397.0
final_full_stack1655.tif,0,363.0
final_full_stack1656.tif,1,395.0
final_full_stack1656.tif,0,368.0
final_full_stack1656.tif,2,393.0
final_full_stack1657.tif,1,394.0
final_full_stack1657.tif,2,392.0
final_full_stack1657.tif,0,367.0
final_full_stack1658.tif,0,367.0
final_full_stack1658.tif,1,391.0
final_full_stack1658.tif,2,391.0
final_full_stack1659.tif,2,389.0
final_full_stack1659.tif,1,389.0
final_full_stack1659.tif,0,367.0
final_full_stack1660.tif,1,389.0
final_full_stack1660.tif,0,369.0
final_full_stack1660.tif,2,386.0
final_full_stack1661.tif,0,367.0
final_full_stack1661.tif,2,385.0
final_full_stack1661.tif,1,388.0
final_full_stack1662.tif,0,368.0
final_full_stack1662.tif,1,387.0
final_full_stack1662.tif,2,386.0
final_full_stack1663.tif,0,363.0
final_full_stack1663.tif,2,386.0
final_full_stack1663.tif,1,387.0
final_full_stack1664.tif,0,361.0
final_full_stack1664.tif,2,387.0
final_full_stack1664.tif,1,388.0
final_full_stack1665.tif,2,387.0
final_full_stack1665.tif,1,387.0
final_full_stack1665.tif,0,361.0
final_full_stack1666.tif,2,386.0
final_full_stack1666.tif,1,387.0
final_full_stack1666.tif,0,360.0
final_full_stack1667.tif,2,384.0
final_full_stack1667.tif,1,387.0
final_full_stack1667.tif,0,365.0
final_full_stack1668.tif,0,366.0
final_full_stack1668.tif,1,387.0
final_full_stack1668.tif,2,383.0
final_full_stack1669.tif,2,385.0
final_full_stack1669.tif,0,367.0
final_full_stack1669.tif,1,387.0
final_full_stack1670.tif,0,367.0
final_full_stack1670.tif,1,382.0
final_full_stack1670.tif,2,383.0
final_full_stack1671.tif,0,366.0
final_full_stack1671.tif,2,380.0
final_full_stack1671.tif,1,383.0
final_full_stack1672.tif,1,382.0
final_full_stack1672.tif,2,380.0
final_full_stack1672.tif,0,367.0
final_full_stack1673.tif,1,383.0
final_full_stack1673.tif,2,380.0
final_full_stack1673.tif,0,366.0
final_full_stack1674.tif,1,382.0
final_full_stack1674.tif,0,369.0
final_full_stack1674.tif,2,380.0
final_full_stack1675.tif,2,380.0
final_full_stack1675.tif,1,384.0
final_full_stack1675.tif,0,368.0
final_full_stack1676.tif,2,381.0
final_full_stack1676.tif,0,368.0
final_full_stack1676.tif,1,384.0
final_full_stack1677.tif,2,382.0
final_full_stack1677.tif,1,385.0
final_full_stack1677.tif,0,367.0
final_full_stack1678.tif,1,384.0
final_full_stack1678.tif,0,365.0
final_full_stack1678.tif,2,382.0
final_full_stack1679.tif,2,380.0
final_full_stack1679.tif,0,364.0
final_full_stack1679.tif,1,384.0
final_full_stack1680.tif,2,383.0
final_full_stack1680.tif,1,382.0
final_full_stack1680.tif,0,360.0
final_full_stack1681.tif,2,381.0
final_full_stack1681.tif,0,360.0
final_full_stack1681.tif,1,383.0
final_full_stack1682.tif,0,359.0
final_full_stack1682.tif,1,381.0
final_full_stack1682.tif,2,381.0
final_full_stack1683.tif,0,359.0
final_full_stack1683.tif,2,378.0
final_full_stack1683.tif,1,380.0
final_full_stack1684.tif,0,357.0
final_full_stack1684.tif,2,377.0
final_full_stack1684.tif,1,380.0
final_full_stack1685.tif,2,376.0
final_full_stack1685.tif,1,384.0
final_full_stack1685.tif,0,356.0
final_full_stack1686.tif,1,384.0
final_full_stack1686.tif,0,358.0
final_full_stack1686.tif,2,376.0
final_full_stack1687.tif,0,362.0
final_full_stack1687.tif,2,374.0
final_full_stack1687.tif,1,385.0
final_full_stack1688.tif,2,376.0
final_full_stack1688.tif,0,365.0
final_full_stack1688.tif,1,387.0
final_full_stack1689.tif,1,385.0
final_full_stack1689.tif,2,378.0
final_full_stack1689.tif,2,374.0
final_full_stack1689.tif,0,365.0
final_full_stack1690.tif,0,364.0
final_full_stack1690.tif,2,380.0
final_full_stack1690.tif,1,385.0
final_full_stack1690.tif,2,375.0
final_full_stack1691.tif,1,385.0
final_full_stack1691.tif,0,365.0
final_full_stack1692.tif,1,386.0
final_full_stack1692.tif,0,362.0
final_full_stack1692.tif,2,386.0
final_full_stack1693.tif,2,381.0
final_full_stack1693.tif,0,363.0
final_full_stack1693.tif,1,383.0
final_full_stack1694.tif,1,384.0
final_full_stack1694.tif,2,384.0
final_full_stack1694.tif,0,360.0
final_full_stack1695.tif,2,379.0
final_full_stack1695.tif,0,361.0
final_full_stack1695.tif,1,382.0
final_full_stack1696.tif,1,383.0
final_full_stack1696.tif,2,375.0
final_full_stack1696.tif,0,363.0
final_full_stack1697.tif,2,376.0
final_full_stack1697.tif,1,383.0
final_full_stack1697.tif,0,364.0
final_full_stack1698.tif,0,365.0
final_full_stack1698.tif,2,378.0
final_full_stack1698.tif,2,376.0
final_full_stack1698.tif,1,383.0
final_full_stack1699.tif,0,363.0
final_full_stack1699.tif,2,379.0
final_full_stack1699.tif,1,383.0
final_full_stack1700.tif,2,376.0
final_full_stack1700.tif,0,362.0
final_full_stack1700.tif,1,383.0
final_full_stack1701.tif,1,383.0
final_full_stack1701.tif,2,377.0
final_full_stack1701.tif,0,360.0
final_full_stack1702.tif,2,376.0
final_full_stack1702.tif,0,359.0
final_full_stack1702.tif,1,382.0
final_full_stack1703.tif,2,379.0
final_full_stack1703.tif,1,382.0
final_full_stack1703.tif,0,362.0
final_full_stack1704.tif,1,382.0
final_full_stack1704.tif,0,361.0
final_full_stack1704.tif,2,381.0
final_full_stack1705.tif,2,379.0
final_full_stack1705.tif,0,364.0
final_full_stack1705.tif,2,383.0
final_full_stack1705.tif,1,381.0
final_full_stack1706.tif,0,364.0
final_full_stack1706.tif,1,380.0
final_full_stack1706.tif,2,382.0
final_full_stack1707.tif,2,381.0
final_full_stack1707.tif,2,378.0
final_full_stack1707.tif,0,364.0
final_full_stack1707.tif,1,381.0
final_full_stack1708.tif,1,379.0
final_full_stack1708.tif,0,362.0
final_full_stack1708.tif,2,388.0
final_full_stack1708.tif,2,379.0
final_full_stack1709.tif,2,388.0
final_full_stack1709.tif,0,361.0
final_full_stack1709.tif,1,380.0
final_full_stack1710.tif,1,382.0
final_full_stack1710.tif,2,380.0
final_full_stack1710.tif,0,359.0
final_full_stack1711.tif,2,381.0
final_full_stack1711.tif,0,357.0
final_full_stack1711.tif,1,383.0
final_full_stack1712.tif,1,383.0
final_full_stack1712.tif,2,380.0
final_full_stack1712.tif,0,355.0
final_full_stack1713.tif,2,379.0
final_full_stack1713.tif,0,358.0
final_full_stack1713.tif,1,383.0
final_full_stack1714.tif,1,382.0
final_full_stack1714.tif,2,379.0
final_full_stack1714.tif,0,356.0
final_full_stack1715.tif,2,372.0
final_full_stack1715.tif,0,352.0
final_full_stack1715.tif,1,383.0
final_full_stack1716.tif,0,355.0
final_full_stack1716.tif,1,382.0
final_full_stack1716.tif,2,367.0
final_full_stack1717.tif,1,380.0
final_full_stack1717.tif,0,354.0
final_full_stack1717.tif,2,361.0
final_full_stack1718.tif,0,351.0
final_full_stack1718.tif,1,379.0
final_full_stack1718.tif,2,357.0
final_full_stack1719.tif,2,368.0
final_full_stack1719.tif,0,355.0
final_full_stack1719.tif,2,327.0
final_full_stack1719.tif,1,375.0
final_full_stack1720.tif,1,375.0
final_full_stack1720.tif,2,366.0
final_full_stack1720.tif,2,328.0
final_full_stack1720.tif,0,350.0
final_full_stack1721.tif,0,351.0
final_full_stack1721.tif,2,331.0
final_full_stack1721.tif,2,365.0
final_full_stack1721.tif,1,374.0
final_full_stack1722.tif,2,334.0
final_full_stack1722.tif,1,373.0
final_full_stack1722.tif,0,351.0
final_full_stack1722.tif,2,368.0
final_full_stack1723.tif,2,369.0
final_full_stack1723.tif,0,350.0
final_full_stack1723.tif,1,373.0
final_full_stack1724.tif,2,369.0
final_full_stack1724.tif,0,348.0
final_full_stack1724.tif,1,373.0
final_full_stack1725.tif,1,372.0
final_full_stack1725.tif,0,346.0
final_full_stack1725.tif,2,366.0
final_full_stack1726.tif,2,369.0
final_full_stack1726.tif,1,372.0
final_full_stack1726.tif,0,344.0
final_full_stack1726.tif,2,332.0
final_full_stack1727.tif,1,372.0
final_full_stack1727.tif,2,367.0
final_full_stack1727.tif,0,343.0
final_full_stack1728.tif,2,369.0
final_full_stack1728.tif,1,372.0
final_full_stack1728.tif,0,342.0
final_full_stack1729.tif,1,372.0
final_full_stack1729.tif,2,369.0
final_full_stack1729.tif,0,339.0
final_full_stack1730.tif,2,318.0
final_full_stack1730.tif,1,370.0
final_full_stack1730.tif,2,369.0
final_full_stack1730.tif,0,336.0
final_full_stack1731.tif,2,320.0
final_full_stack1731.tif,0,338.0
final_full_stack1731.tif,1,370.0
final_full_stack1732.tif,2,321.0
final_full_stack1732.tif,1,370.0
final_full_stack1732.tif,0,341.0
final_full_stack1733.tif,1,368.0
final_full_stack1733.tif,0,342.0
final_full_stack1733.tif,2,368.0
final_full_stack1733.tif,2,321.0
final_full_stack1734.tif,2,321.0
final_full_stack1734.tif,2,364.0
final_full_stack1734.tif,1,367.0
final_full_stack1734.tif,0,343.0
final_full_stack1735.tif,2,362.0
final_full_stack1735.tif,0,341.0
final_full_stack1735.tif,1,366.0
final_full_stack1735.tif,2,321.0
final_full_stack1736.tif,1,365.0
final_full_stack1736.tif,0,344.0
final_full_stack1736.tif,2,322.0
final_full_stack1736.tif,2,360.0
final_full_stack1737.tif,0,342.0
final_full_stack1737.tif,2,323.0
final_full_stack1737.tif,2,360.0
final_full_stack1737.tif,1,366.0
final_full_stack1738.tif,2,322.0
final_full_stack1738.tif,1,366.0
final_full_stack1738.tif,0,342.0
final_full_stack1739.tif,0,342.0
final_full_stack1739.tif,2,359.0
final_full_stack1739.tif,1,366.0
final_full_stack1740.tif,0,342.0
final_full_stack1740.tif,2,365.0
final_full_stack1740.tif,1,366.0
final_full_stack1740.tif,2,274.0
final_full_stack1741.tif,0,341.0
final_full_stack1741.tif,2,277.0
final_full_stack1741.tif,2,360.0
final_full_stack1741.tif,1,366.0
final_full_stack1742.tif,0,341.0
final_full_stack1742.tif,2,279.0
final_full_stack1742.tif,1,366.0
final_full_stack1742.tif,2,360.0
final_full_stack1743.tif,2,358.0
final_full_stack1743.tif,1,365.0
final_full_stack1743.tif,0,342.0
final_full_stack1744.tif,0,343.0
final_full_stack1744.tif,2,361.0
final_full_stack1744.tif,1,365.0
final_full_stack1745.tif,2,358.0
final_full_stack1745.tif,0,343.0
final_full_stack1745.tif,1,365.0
final_full_stack1746.tif,0,342.0
final_full_stack1746.tif,1,365.0
final_full_stack1746.tif,2,358.0
final_full_stack1747.tif,0,340.0
final_full_stack1747.tif,2,358.0
final_full_stack1747.tif,1,365.0
final_full_stack1748.tif,1,365.0
final_full_stack1748.tif,2,358.0
final_full_stack1748.tif,0,342.0
final_full_stack1749.tif,1,365.0
final_full_stack1749.tif,2,359.0
final_full_stack1749.tif,0,343.0
final_full_stack1750.tif,2,359.0
final_full_stack1750.tif,1,366.0
final_full_stack1750.tif,0,342.0
final_full_stack1751.tif,1,366.0
final_full_stack1751.tif,0,340.0
final_full_stack1751.tif,2,359.0
final_full_stack1752.tif,1,365.0
final_full_stack1752.tif,2,261.0
final_full_stack1752.tif,2,360.0
final_full_stack1752.tif,0,339.0
final_full_stack1753.tif,2,266.0
final_full_stack1753.tif,1,365.0
final_full_stack1753.tif,0,340.0
final_full_stack1753.tif,2,361.0
final_full_stack1754.tif,0,339.0
final_full_stack1754.tif,2,360.0
final_full_stack1754.tif,1,364.0
final_full_stack1755.tif,2,361.0
final_full_stack1755.tif,1,364.0
final_full_stack1755.tif,0,340.0
final_full_stack1756.tif,0,341.0
final_full_stack1756.tif,2,361.0
final_full_stack1756.tif,1,362.0
final_full_stack1757.tif,1,363.0
final_full_stack1757.tif,0,341.0
final_full_stack1757.tif,2,361.0
final_full_stack1758.tif,2,359.0
final_full_stack1758.tif,1,362.0
final_full_stack1758.tif,0,340.0
final_full_stack1759.tif,2,358.0
final_full_stack1759.tif,1,362.0
final_full_stack1759.tif,0,340.0
final_full_stack1760.tif,0,339.0
final_full_stack1760.tif,1,362.0
final_full_stack1760.tif,2,359.0
final_full_stack1761.tif,2,358.0
final_full_stack1761.tif,0,338.0
final_full_stack1761.tif,1,362.0
final_full_stack1762.tif,2,358.0
final_full_stack1762.tif,1,361.0
final_full_stack1762.tif,0,338.0
final_full_stack1763.tif,2,358.0
final_full_stack1763.tif,1,361.0
final_full_stack1763.tif,0,337.0
final_full_stack1764.tif,2,358.0
final_full_stack1764.tif,1,362.0
final_full_stack1764.tif,0,338.0
final_full_stack1765.tif,2,359.0
final_full_stack1765.tif,1,363.0
final_full_stack1765.tif,0,338.0
final_full_stack1766.tif,2,360.0
final_full_stack1766.tif,1,363.0
final_full_stack1766.tif,0,339.0
final_full_stack1767.tif,2,362.0
final_full_stack1767.tif,0,339.0
final_full_stack1767.tif,1,363.0
final_full_stack1768.tif,1,363.0
final_full_stack1768.tif,0,338.0
final_full_stack1768.tif,2,364.0
final_full_stack1769.tif,2,365.0
final_full_stack1769.tif,1,363.0
final_full_stack1769.tif,0,340.0
final_full_stack1770.tif,0,339.0
final_full_stack1770.tif,2,367.0
final_full_stack1770.tif,1,363.0
final_full_stack1771.tif,0,339.0
final_full_stack1771.tif,2,368.0
final_full_stack1771.tif,1,364.0
final_full_stack1772.tif,2,365.0
final_full_stack1772.tif,1,362.0
final_full_stack1772.tif,0,339.0
final_full_stack1773.tif,1,362.0
final_full_stack1773.tif,0,332.0
final_full_stack1773.tif,2,365.0
final_full_stack1774.tif,2,366.0
final_full_stack1774.tif,0,338.0
final_full_stack1774.tif,1,362.0
final_full_stack1775.tif,0,338.0
final_full_stack1775.tif,1,361.0
final_full_stack1775.tif,2,363.0
final_full_stack1776.tif,1,360.0
final_full_stack1776.tif,0,336.0
final_full_stack1776.tif,2,361.0
final_full_stack1777.tif,2,357.0
final_full_stack1777.tif,0,336.0
final_full_stack1777.tif,1,361.0
final_full_stack1778.tif,1,361.0
final_full_stack1778.tif,0,336.0
final_full_stack1778.tif,2,359.0
final_full_stack1779.tif,1,360.0
final_full_stack1779.tif,0,335.0
final_full_stack1779.tif,2,357.0
final_full_stack1780.tif,1,359.0
final_full_stack1780.tif,0,336.0
final_full_stack1780.tif,2,359.0
final_full_stack1781.tif,2,360.0
final_full_stack1781.tif,0,336.0
final_full_stack1781.tif,1,360.0
final_full_stack1782.tif,2,362.0
final_full_stack1782.tif,0,335.0
final_full_stack1782.tif,1,361.0
final_full_stack1783.tif,1,360.0
final_full_stack1783.tif,2,362.0
final_full_stack1783.tif,0,335.0
final_full_stack1784.tif,1,360.0
final_full_stack1784.tif,2,360.0
final_full_stack1784.tif,0,333.0
final_full_stack1785.tif,1,360.0
final_full_stack1785.tif,2,360.0
final_full_stack1785.tif,0,333.0
final_full_stack1786.tif,0,331.0
final_full_stack1786.tif,1,359.0
final_full_stack1786.tif,2,357.0
final_full_stack1787.tif,0,331.0
final_full_stack1787.tif,2,354.0
final_full_stack1787.tif,1,357.0
final_full_stack1788.tif,2,351.0
final_full_stack1788.tif,0,331.0
final_full_stack1788.tif,1,355.0
final_full_stack1789.tif,1,354.0
final_full_stack1789.tif,0,325.0
final_full_stack1789.tif,2,354.0
final_full_stack1790.tif,0,329.0
final_full_stack1790.tif,1,354.0
final_full_stack1790.tif,2,358.0
final_full_stack1791.tif,2,357.0
final_full_stack1791.tif,1,354.0
final_full_stack1791.tif,0,328.0
final_full_stack1792.tif,0,328.0
final_full_stack1792.tif,1,355.0
final_full_stack1792.tif,2,354.0
final_full_stack1793.tif,1,354.0
final_full_stack1793.tif,0,328.0
final_full_stack1793.tif,2,350.0
final_full_stack1794.tif,0,324.0
final_full_stack1794.tif,1,354.0
final_full_stack1794.tif,2,343.0
final_full_stack1795.tif,2,342.0
final_full_stack1795.tif,0,326.0
final_full_stack1795.tif,1,354.0
final_full_stack1796.tif,2,344.0
final_full_stack1796.tif,1,353.0
final_full_stack1796.tif,0,323.0
final_full_stack1797.tif,0,326.0
final_full_stack1797.tif,2,350.0
final_full_stack1797.tif,1,353.0
final_full_stack1798.tif,1,352.0
final_full_stack1798.tif,0,324.0
final_full_stack1798.tif,2,355.0
final_full_stack1799.tif,2,359.0
final_full_stack1799.tif,0,325.0
final_full_stack1799.tif,1,352.0
final_full_stack1800.tif,2,363.0
final_full_stack1800.tif,1,352.0
final_full_stack1800.tif,0,324.0
final_full_stack1801.tif,0,326.0
final_full_stack1801.tif,2,360.0
final_full_stack1801.tif,1,351.0
final_full_stack1802.tif,2,360.0
final_full_stack1802.tif,0,325.0
final_full_stack1802.tif,1,351.0
final_full_stack1803.tif,2,355.0
final_full_stack1803.tif,1,350.0
final_full_stack1803.tif,0,323.0
final_full_stack1804.tif,0,324.0
final_full_stack1804.tif,1,351.0
final_full_stack1804.tif,2,354.0
final_full_stack1805.tif,1,350.0
final_full_stack1805.tif,2,355.0
final_full_stack1805.tif,0,324.0
final_full_stack1806.tif,0,322.0
final_full_stack1806.tif,2,354.0
final_full_stack1806.tif,1,349.0
final_full_stack1807.tif,2,353.0
final_full_stack1807.tif,0,322.0
final_full_stack1807.tif,1,348.0
final_full_stack1808.tif,2,353.0
final_full_stack1808.tif,0,322.0
final_full_stack1808.tif,1,347.0
final_full_stack1809.tif,2,356.0
final_full_stack1809.tif,1,346.0
final_full_stack1809.tif,0,322.0
final_full_stack1810.tif,1,347.0
final_full_stack1810.tif,0,322.0
final_full_stack1810.tif,2,356.0
final_full_stack1811.tif,0,322.0
final_full_stack1811.tif,1,347.0
final_full_stack1811.tif,2,354.0
final_full_stack1812.tif,1,348.0
final_full_stack1812.tif,2,356.0
final_full_stack1812.tif,0,323.0
final_full_stack1813.tif,1,348.0
final_full_stack1813.tif,0,324.0
final_full_stack1813.tif,2,356.0
final_full_stack1814.tif,1,348.0
final_full_stack1814.tif,0,324.0
final_full_stack1814.tif,2,358.0
final_full_stack1815.tif,1,349.0
final_full_stack1815.tif,0,324.0
final_full_stack1815.tif,2,359.0
final_full_stack1816.tif,1,350.0
final_full_stack1816.tif,0,324.0
final_full_stack1816.tif,2,358.0
final_full_stack1817.tif,1,350.0
final_full_stack1817.tif,2,358.0
final_full_stack1817.tif,0,324.0
final_full_stack1818.tif,2,357.0
final_full_stack1818.tif,0,323.0
final_full_stack1818.tif,1,350.0
final_full_stack1819.tif,2,357.0
final_full_stack1819.tif,0,323.0
final_full_stack1819.tif,1,349.0
final_full_stack1820.tif,2,354.0
final_full_stack1820.tif,0,323.0
final_full_stack1820.tif,1,349.0
final_full_stack1821.tif,1,348.0
final_full_stack1821.tif,2,352.0
final_full_stack1821.tif,0,323.0
final_full_stack1822.tif,0,324.0
final_full_stack1822.tif,2,351.0
final_full_stack1822.tif,1,348.0
final_full_stack1823.tif,1,347.0
final_full_stack1823.tif,0,322.0
final_full_stack1823.tif,2,350.0
final_full_stack1824.tif,2,349.0
final_full_stack1824.tif,0,322.0
final_full_stack1824.tif,1,346.0
final_full_stack1825.tif,0,321.0
final_full_stack1825.tif,1,345.0
final_full_stack1825.tif,2,348.0
final_full_stack1826.tif,0,319.0
final_full_stack1826.tif,2,347.0
final_full_stack1826.tif,1,347.0
final_full_stack1827.tif,1,346.0
final_full_stack1827.tif,0,320.0
final_full_stack1827.tif,2,349.0
final_full_stack1828.tif,0,320.0
final_full_stack1828.tif,2,345.0
final_full_stack1828.tif,1,347.0
final_full_stack1829.tif,1,347.0
final_full_stack1829.tif,0,320.0
final_full_stack1829.tif,2,343.0
final_full_stack1830.tif,2,245.0
final_full_stack1830.tif,2,340.0
final_full_stack1830.tif,0,321.0
final_full_stack1830.tif,1,347.0
final_full_stack1831.tif,2,340.0
final_full_stack1831.tif,0,320.0
final_full_stack1831.tif,2,245.0
final_full_stack1831.tif,1,348.0
final_full_stack1832.tif,1,347.0
final_full_stack1832.tif,0,320.0
final_full_stack1832.tif,2,340.0
final_full_stack1833.tif,2,344.0
final_full_stack1833.tif,0,320.0
final_full_stack1833.tif,1,347.0
final_full_stack1834.tif,1,345.0
final_full_stack1834.tif,0,322.0
final_full_stack1834.tif,2,344.0
final_full_stack1835.tif,1,346.0
final_full_stack1835.tif,0,321.0
final_full_stack1835.tif,2,342.0
final_full_stack1836.tif,0,321.0
final_full_stack1836.tif,1,346.0
final_full_stack1836.tif,2,342.0
final_full_stack1837.tif,1,346.0
final_full_stack1837.tif,0,320.0
final_full_stack1837.tif,2,343.0
final_full_stack1838.tif,1,346.0
final_full_stack1838.tif,0,319.0
final_full_stack1838.tif,2,342.0
final_full_stack1839.tif,0,320.0
final_full_stack1839.tif,1,345.0
final_full_stack1839.tif,2,345.0
final_full_stack1840.tif,0,319.0
final_full_stack1840.tif,2,342.0
final_full_stack1840.tif,1,344.0
final_full_stack1841.tif,2,339.0
final_full_stack1841.tif,1,344.0
final_full_stack1841.tif,0,319.0
final_full_stack1842.tif,1,344.0
final_full_stack1842.tif,0,319.0
final_full_stack1842.tif,2,341.0
final_full_stack1843.tif,2,328.0
final_full_stack1843.tif,0,319.0
final_full_stack1843.tif,1,345.0
final_full_stack1844.tif,2,330.0
final_full_stack1844.tif,0,318.0
final_full_stack1844.tif,1,344.0
final_full_stack1845.tif,0,318.0
final_full_stack1845.tif,2,333.0
final_full_stack1845.tif,1,344.0
final_full_stack1846.tif,2,335.0
final_full_stack1846.tif,0,316.0
final_full_stack1846.tif,1,345.0
final_full_stack1847.tif,0,315.0
final_full_stack1847.tif,2,341.0
final_full_stack1847.tif,1,344.0
final_full_stack1848.tif,2,341.0
final_full_stack1848.tif,0,315.0
final_full_stack1848.tif,1,345.0
final_full_stack1849.tif,0,314.0
final_full_stack1849.tif,1,344.0
final_full_stack1849.tif,2,342.0
final_full_stack1850.tif,2,343.0
final_full_stack1850.tif,0,313.0
final_full_stack1850.tif,1,344.0
final_full_stack1851.tif,2,345.0
final_full_stack1851.tif,1,342.0
final_full_stack1851.tif,0,313.0
final_full_stack1852.tif,0,312.0
final_full_stack1852.tif,1,342.0
final_full_stack1852.tif,2,346.0
final_full_stack1853.tif,1,342.0
final_full_stack1853.tif,0,311.0
final_full_stack1853.tif,2,344.0
final_full_stack1854.tif,2,346.0
final_full_stack1854.tif,0,312.0
final_full_stack1854.tif,1,340.0
final_full_stack1855.tif,2,345.0
final_full_stack1855.tif,1,339.0
final_full_stack1855.tif,0,310.0
final_full_stack1856.tif,1,339.0
final_full_stack1856.tif,0,310.0
final_full_stack1856.tif,2,343.0
final_full_stack1857.tif,2,343.0
final_full_stack1857.tif,0,310.0
final_full_stack1857.tif,1,339.0
final_full_stack1858.tif,1,339.0
final_full_stack1858.tif,0,309.0
final_full_stack1858.tif,2,341.0
final_full_stack1859.tif,2,341.0
final_full_stack1859.tif,1,339.0
final_full_stack1859.tif,0,307.0
final_full_stack1860.tif,2,340.0
final_full_stack1860.tif,0,306.0
final_full_stack1860.tif,1,338.0
final_full_stack1861.tif,0,306.0
final_full_stack1861.tif,1,337.0
final_full_stack1861.tif,2,342.0
final_full_stack1862.tif,0,306.0
final_full_stack1862.tif,1,336.0
final_full_stack1862.tif,2,342.0
final_full_stack1863.tif,2,342.0
final_full_stack1863.tif,1,335.0
final_full_stack1863.tif,0,306.0
final_full_stack1864.tif,2,339.0
final_full_stack1864.tif,1,334.0
final_full_stack1864.tif,0,307.0
final_full_stack1865.tif,2,337.0
final_full_stack1865.tif,1,335.0
final_full_stack1865.tif,0,308.0
final_full_stack1866.tif,0,310.0
final_full_stack1866.tif,2,335.0
final_full_stack1866.tif,1,334.0
final_full_stack1867.tif,2,335.0
final_full_stack1867.tif,0,309.0
final_full_stack1867.tif,1,335.0
final_full_stack1868.tif,1,335.0
final_full_stack1868.tif,0,309.0
final_full_stack1868.tif,2,333.0
final_full_stack1869.tif,0,308.0
final_full_stack1869.tif,1,335.0
final_full_stack1869.tif,2,332.0
final_full_stack1870.tif,1,335.0
final_full_stack1870.tif,0,306.0
final_full_stack1870.tif,2,330.0
final_full_stack1871.tif,0,306.0
final_full_stack1871.tif,2,328.0
final_full_stack1871.tif,1,334.0
final_full_stack1872.tif,2,329.0
final_full_stack1872.tif,1,333.0
final_full_stack1872.tif,0,306.0
final_full_stack1873.tif,1,333.0
final_full_stack1873.tif,2,329.0
final_full_stack1873.tif,0,305.0
final_full_stack1874.tif,0,305.0
final_full_stack1874.tif,1,332.0
final_full_stack1874.tif,2,329.0
final_full_stack1875.tif,2,329.0
final_full_stack1875.tif,0,305.0
final_full_stack1875.tif,1,332.0
final_full_stack1876.tif,1,331.0
final_full_stack1876.tif,0,305.0
final_full_stack1876.tif,2,327.0
final_full_stack1877.tif,1,331.0
final_full_stack1877.tif,2,327.0
final_full_stack1877.tif,0,304.0
final_full_stack1878.tif,0,304.0
final_full_stack1878.tif,2,327.0
final_full_stack1878.tif,1,331.0
final_full_stack1879.tif,1,330.0
final_full_stack1879.tif,2,326.0
final_full_stack1879.tif,0,304.0
final_full_stack1880.tif,2,325.0
final_full_stack1880.tif,1,330.0
final_full_stack1880.tif,0,305.0
final_full_stack1881.tif,2,327.0
final_full_stack1881.tif,0,305.0
final_full_stack1881.tif,1,331.0
final_full_stack1882.tif,0,305.0
final_full_stack1882.tif,1,331.0
final_full_stack1882.tif,2,327.0
final_full_stack1883.tif,1,331.0
final_full_stack1883.tif,2,326.0
final_full_stack1883.tif,0,303.0
final_full_stack1884.tif,2,326.0
final_full_stack1884.tif,0,304.0
final_full_stack1884.tif,1,330.0
final_full_stack1885.tif,0,304.0
final_full_stack1885.tif,1,330.0
final_full_stack1885.tif,2,326.0
final_full_stack1886.tif,1,330.0
final_full_stack1886.tif,2,326.0
final_full_stack1886.tif,0,304.0
final_full_stack1887.tif,1,331.0
final_full_stack1887.tif,2,326.0
final_full_stack1887.tif,0,305.0
final_full_stack1888.tif,1,331.0
final_full_stack1888.tif,0,305.0
final_full_stack1888.tif,2,326.0
final_full_stack1889.tif,2,326.0
final_full_stack1889.tif,0,305.0
final_full_stack1889.tif,1,331.0
final_full_stack1890.tif,2,325.0
final_full_stack1890.tif,0,305.0
final_full_stack1890.tif,1,331.0
final_full_stack1891.tif,0,306.0
final_full_stack1891.tif,2,326.0
final_full_stack1891.tif,1,332.0
final_full_stack1892.tif,1,330.0
final_full_stack1892.tif,0,304.0
final_full_stack1892.tif,2,325.0
final_full_stack1893.tif,0,305.0
final_full_stack1893.tif,2,325.0
final_full_stack1893.tif,1,330.0
final_full_stack1894.tif,0,305.0
final_full_stack1894.tif,2,326.0
final_full_stack1894.tif,1,330.0
final_full_stack1895.tif,1,329.0
final_full_stack1895.tif,2,326.0
final_full_stack1895.tif,0,306.0
final_full_stack1896.tif,0,305.0
final_full_stack1896.tif,1,330.0
final_full_stack1896.tif,2,326.0
final_full_stack1897.tif,1,331.0
final_full_stack1897.tif,0,305.0
final_full_stack1897.tif,2,326.0
final_full_stack1898.tif,0,305.0
final_full_stack1898.tif,2,325.0
final_full_stack1898.tif,1,330.0
final_full_stack1899.tif,1,329.0
final_full_stack1899.tif,2,323.0
final_full_stack1899.tif,0,305.0
final_full_stack1900.tif,2,322.0
